Question,Correct Answer,Name,Category
"If you follow these instructions, do you return to the starting point? Always face forward. Take 5 steps forward. Take 7 steps backward. Take 4 steps right. Take 10 steps backward. Take 4 steps backward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 10 steps right. Take 3 steps forward. Take 8 steps right. Take 2 steps right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 8 steps right. Take 8 steps left.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 1 step backward. Take 4 steps left. Take 4 steps left.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 5 steps forward. Take 8 steps backward. Take 4 steps forward. Take 4 steps right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 5 steps. Turn around. Take 4 steps. Take 1 step. Turn left. Turn around. Turn left.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 10 steps. Turn around. Take 1 step. Take 9 steps. Turn around.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 7 steps. Turn around. Take 7 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 5 steps backward. Take 8 steps forward. Take 7 steps forward. Take 5 steps backward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 1 step forward. Take 4 steps left. Take 6 steps left. Take 10 steps right. Take 7 steps backward. Take 5 steps left.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 1 step. Take 7 steps. Take 1 step.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Turn left. Turn left. Take 6 steps. Take 3 steps. Turn around. Take 1 step. Take 3 steps. Take 5 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 10 steps. Turn around. Take 10 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 2 steps. Take 1 step. Take 8 steps. Take 4 steps. Turn right. Turn right. Take 4 steps. Turn left. Turn around.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 4 steps. Take 5 steps. Take 9 steps. Take 3 steps. Turn right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 3 steps. Take 1 step. Take 10 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 8 steps left. Take 2 steps right. Take 6 steps right.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Turn right. Take 10 steps. Turn around. Take 10 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 10 steps right. Take 8 steps backward. Take 1 step backward. Take 8 steps backward. Take 8 steps forward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 7 steps backward. Take 4 steps left. Take 7 steps left. Take 7 steps right. Take 8 steps forward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 10 steps. Turn left. Turn around. Take 9 steps. Take 8 steps. Turn right. Turn around. Take 8 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 1 step. Take 2 steps. Turn right. Take 6 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 2 steps. Take 10 steps. Turn around. Take 6 steps. Turn left. Turn right. Take 6 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 4 steps. Take 3 steps. Take 10 steps. Turn left. Turn around.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 8 steps backward. Take 8 steps forward. Take 10 steps forward. Take 8 steps backward. Take 8 steps right. Take 6 steps backward. Take 7 steps forward. Take 8 steps forward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Turn left. Turn around. Take 4 steps. Take 5 steps. Turn left. Take 3 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 6 steps. Take 2 steps. Take 2 steps. Turn left. Take 5 steps. Take 8 steps. Turn around.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 10 steps left. Take 7 steps right. Take 4 steps backward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 10 steps. Take 4 steps. Take 7 steps. Take 1 step. Take 2 steps. Take 10 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 6 steps forward. Take 10 steps right. Take 8 steps right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 7 steps. Turn around. Take 7 steps. Turn left.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 5 steps left. Take 6 steps forward. Take 8 steps backward. Take 5 steps backward. Take 1 step backward. Take 1 step backward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 2 steps. Take 3 steps. Turn around. Take 5 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 2 steps. Take 10 steps. Take 8 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Turn left. Take 9 steps. Take 2 steps. Take 5 steps. Turn right. Turn right. Take 5 steps. Take 10 steps. Take 1 step.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Turn right. Take 5 steps. Take 6 steps. Take 4 steps. Take 1 step. Turn around. Take 6 steps. Take 10 steps. Turn around.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 8 steps left. Take 9 steps left. Take 8 steps right. Take 8 steps left. Take 3 steps right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 9 steps backward. Take 9 steps forward.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 2 steps. Take 3 steps. Turn around. Take 4 steps. Take 1 step.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 10 steps backward. Take 9 steps backward. Take 9 steps backward. Take 9 steps left. Take 10 steps right. Take 3 steps right. Take 3 steps forward. Take 9 steps right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 3 steps. Turn right. Turn left. Take 5 steps. Take 10 steps. Take 7 steps. Turn left.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 10 steps left. Take 10 steps right.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 1 step. Take 8 steps. Turn around. Take 8 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 10 steps forward. Take 8 steps left. Take 3 steps backward. Take 7 steps right. Take 2 steps forward. Take 4 steps forward. Take 10 steps forward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 4 steps forward. Take 9 steps right. Take 6 steps right. Take 8 steps right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 3 steps. Take 5 steps. Turn around. Take 3 steps. Take 5 steps. Turn right. Turn right.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 2 steps backward. Take 5 steps backward. Take 5 steps right. Take 9 steps right.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 9 steps left. Take 10 steps forward. Take 9 steps right. Take 10 steps backward.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 4 steps. Turn around. Take 4 steps. Turn around. Turn right.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 6 steps. Take 4 steps. Turn around. Take 10 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 7 steps. Take 1 step. Take 7 steps. Turn left. Take 5 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 10 steps. Turn left. Turn left. Take 9 steps. Take 3 steps. Take 3 steps. Turn around. Take 5 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Turn left. Turn right. Take 7 steps. Turn around. Take 7 steps. Turn right. Turn left. Turn right.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 8 steps. Take 9 steps. Turn right. Turn right. Take 8 steps. Take 9 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 6 steps. Turn around. Take 8 steps. Take 2 steps.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Always face forward. Take 1 step left. Take 4 steps forward. Take 6 steps forward.
Options:
- Yes
- No",No,BigBench_hard,navigate
"If you follow these instructions, do you return to the starting point? Take 3 steps. Take 9 steps. Turn around. Take 2 steps. Take 7 steps. Take 3 steps.
Options:
- Yes
- No",Yes,BigBench_hard,navigate
